City_ID,City,Country,Date,Lat,Lng,Weather Description,Max Temp,Humidity,Cloudiness,Wind Speed
520,Sembe,CG,2021-08-09 00:02:00,1.6481,14.5806,scattered clouds,68.5,95,45,1.95
521,Iguape,BR,2021-08-09 00:02:00,-24.7081,-47.5553,clear sky,62.55,91,3,5.08
522,Festus,US,2021-08-09 00:02:00,38.2206,-90.396,overcast clouds,73.49,97,95,6.76
523,Komsomolskiy,UZ,2021-08-08 23:58:43,40.4272,71.7189,clear sky,76.42,43,0,9.22
524,Tabou,CI,2021-08-09 00:02:01,4.423,-7.3528,light rain,75.47,88,48,9.82
525,Saint-Georges,GD,2021-08-09 00:02:01,12.0564,-61.7485,overcast clouds,80.74,79,100,12.48
526,Barcelos,PT,2021-08-09 00:02:02,41.5388,-8.6151,overcast clouds,63.28,87,100,3.85
527,Auchi,NG,2021-08-09 00:02:02,7.0667,6.2667,overcast clouds,70.57,98,100,3.67
528,Leh,IN,2021-08-09 00:02:02,34.1667,77.5833,few clouds,59.09,57,21,5.17
529,Bowen,AU,2021-08-09 00:02:03,-20.0167,148.2333,few clouds,72.43,56,19,15.23
530,Tecolutla,MX,2021-08-09 00:02:03,20.4833,-97.0167,few clouds,85.5,72,20,15.61
531,Srivardhan,IN,2021-08-09 00:02:04,18.0333,73.0167,overcast clouds,79.14,85,85,3.98
532,Wajima,JP,2021-08-08 23:52:51,37.4,136.9,broken clouds,81.28,94,75,16.11
533,Almeirim,BR,2021-08-09 00:02:04,-1.5233,-52.5817,scattered clouds,78.78,68,36,3.33
534,Pacific Grove,US,2021-08-09 00:00:01,36.6177,-121.9166,scattered clouds,89.02,83,34,4.0
535,Colon,PA,2021-08-09 00:02:05,9.3592,-79.9014,overcast clouds,78.24,87,100,2.1
536,Outlook,CA,2021-08-09 00:02:05,51.5001,-107.0513,overcast clouds,74.34,28,90,13.13
537,Tondi,IN,2021-08-09 00:02:05,9.7333,79.0167,overcast clouds,82.45,71,87,5.03
538,Roswell,US,2021-08-09 00:00:14,34.0232,-84.3616,overcast clouds,84.79,74,94,1.01
539,Hattiesburg,US,2021-08-09 00:02:06,31.3271,-89.2903,clear sky,91.72,81,1,5.75
540,Santa Fe,AR,2021-08-09 00:02:06,-31.6333,-60.7,broken clouds,58.75,78,68,7.0
541,Tamandare,BR,2021-08-09 00:02:07,-8.7597,-35.1047,broken clouds,73.81,87,74,7.11
542,Ouargaye,BF,2021-08-09 00:02:07,11.5033,0.0572,light rain,75.38,85,62,6.33
543,Grootfontein,NA,2021-08-08 23:59:12,-19.5667,18.1167,clear sky,55.36,23,1,2.93
544,Morro Bay,US,2021-08-08 23:58:23,35.3658,-120.8499,few clouds,87.93,57,24,7.0
545,Kyaiklat,MM,2021-08-09 00:02:07,16.4333,95.7333,overcast clouds,79.07,94,99,4.99
546,Yekaterinoslavka,RU,2021-08-09 00:02:08,50.3734,129.1139,overcast clouds,54.77,82,100,8.97
547,Yuancheng,CN,2021-08-09 00:02:08,36.652,107.7896,clear sky,72.14,47,6,1.99
548,Mandera,KE,2021-08-09 00:01:23,3.9366,41.867,broken clouds,75.69,60,70,17.07
549,Gravdal,NO,2021-08-08 23:52:45,68.1214,13.5031,overcast clouds,57.76,81,93,10.31
550,Campbell River,CA,2021-08-09 00:02:09,50.0163,-125.2446,few clouds,72.59,61,15,4.99
551,Poum,NC,2021-08-09 00:02:09,-20.2333,164.0167,broken clouds,70.68,58,59,16.62
552,Port Blair,IN,2021-08-09 00:02:10,11.6667,92.75,overcast clouds,81.81,84,100,10.42
553,Malitbog,PH,2021-08-09 00:02:10,8.5339,124.8831,moderate rain,74.14,95,100,2.93
554,Lebork,PL,2021-08-09 00:02:10,54.5392,17.7501,overcast clouds,62.92,86,90,6.02
555,Geraldton,AU,2021-08-09 00:02:11,-28.7667,114.6,overcast clouds,61.21,94,90,10.36
556,Puerto Asis,CO,2021-08-09 00:02:11,0.5133,-76.5007,broken clouds,78.22,72,55,1.01
557,Srednekolymsk,RU,2021-08-09 00:02:11,67.45,153.6833,few clouds,68.43,39,14,4.72
558,West Wendover,US,2021-08-09 00:02:06,40.7391,-114.0733,clear sky,96.21,8,6,18.54
559,Port Macquarie,AU,2021-08-08 23:52:47,-31.4333,152.9167,overcast clouds,53.56,62,100,5.37
560,Whitehorse,CA,2021-08-08 23:57:43,60.7161,-135.0538,broken clouds,66.97,45,75,17.27
561,Muzhi,RU,2021-08-09 00:02:12,65.3667,64.6667,overcast clouds,52.14,87,100,10.67
562,Sorland,NO,2021-08-09 00:02:12,67.667,12.6934,broken clouds,56.89,86,70,9.62
563,Berdigestyakh,RU,2021-08-08 23:58:02,62.0989,126.6992,broken clouds,67.86,46,59,8.5
564,Asau,RO,2021-08-08 23:59:03,46.4333,26.4,light rain,59.92,67,2,3.02
565,Baoqing,CN,2021-08-09 00:02:13,46.3317,132.2111,overcast clouds,56.3,92,100,9.13
566,Santa Teresa,VE,2021-08-09 00:02:09,10.2341,-66.6631,broken clouds,81.52,81,74,2.46
567,Guadalajara,MX,2021-08-08 23:57:54,20.6667,-103.3333,overcast clouds,81.99,59,90,1.01
568,Bar Harbor,US,2021-08-08 23:59:11,44.3876,-68.2039,broken clouds,72.46,82,61,1.99
569,Port Hardy,CA,2021-08-09 00:00:57,50.6996,-127.4199,scattered clouds,61.84,77,42,14.65
570,Simbahan,PH,2021-08-09 00:02:13,6.3032,120.5836,overcast clouds,83.17,72,100,5.32
571,Griffith,US,2021-08-09 00:02:14,41.5284,-87.4237,scattered clouds,83.1,79,40,3.0
572,Normandin,CA,2021-08-09 00:02:14,48.8333,-72.5321,overcast clouds,60.93,68,96,3.53
573,Donskoye,RU,2021-08-09 00:02:14,45.4552,41.9741,light rain,73.53,75,100,9.31
574,Coihaique,CL,2021-08-08 23:59:44,-45.5752,-72.0662,few clouds,39.15,75,20,3.44
575,Qostanay,KZ,2021-08-09 00:02:15,53.1667,63.5833,broken clouds,57.02,97,70,6.89
576,Kapit,MY,2021-08-09 00:02:15,2.0167,112.9333,moderate rain,75.76,97,100,1.19
577,Sorong,ID,2021-08-09 00:02:15,-0.8833,131.25,overcast clouds,80.2,78,98,2.84
578,Walvis Bay,NA,2021-08-09 00:02:16,-22.9575,14.5053,broken clouds,52.09,86,55,14.38
579,Yokadouma,CM,2021-08-09 00:02:16,3.5167,15.05,light rain,67.91,99,62,2.48
580,Wilmington,US,2021-08-09 00:01:48,34.2257,-77.9447,clear sky,80.94,75,1,5.75
581,Bosanski Samac,BA,2021-08-09 00:02:16,45.0592,18.4669,scattered clouds,71.55,58,25,2.84
582,Aguas Vermelhas,BR,2021-08-09 00:02:17,-15.7472,-41.46,overcast clouds,61.05,93,100,3.49
583,Isilkul,RU,2021-08-09 00:02:17,54.9109,71.2728,broken clouds,60.26,97,82,8.19
584,Rio Casca,BR,2021-08-09 00:02:17,-20.2261,-42.6508,scattered clouds,65.32,62,43,3.6
585,Arman,RU,2021-08-09 00:02:18,59.7,150.1667,clear sky,66.47,45,5,6.22
586,Vaitape,PF,2021-08-09 00:02:18,-16.5167,-151.75,light rain,79.03,77,22,12.33
587,Neryungri,RU,2021-08-09 00:02:19,56.6709,124.6491,overcast clouds,54.48,78,100,8.1
588,Ulaanbaatar,MN,2021-08-09 00:01:37,47.9077,106.8832,smoke,50.13,87,2,2.24
589,Sao Jose Da Coroa Grande,BR,2021-08-08 23:59:52,-8.8978,-35.1478,broken clouds,73.89,86,68,8.32
590,Itororo,BR,2021-08-09 00:02:19,-15.1169,-40.0703,overcast clouds,65.41,93,100,2.62
591,Nalut,LY,2021-08-08 23:52:20,30.3333,10.85,clear sky,90.18,18,0,13.31
592,Kenora,CA,2021-08-09 00:02:19,49.8167,-94.4337,clear sky,81.82,45,4,7.54
593,Toamasina,MG,2021-08-09 00:02:20,-18.1667,49.3833,clear sky,64.89,91,4,5.44
594,Egvekinot,RU,2021-08-08 23:57:51,66.3167,-179.1667,broken clouds,48.97,52,77,14.07
595,Butembo,CD,2021-08-09 00:02:20,0.15,29.2833,light rain,56.03,95,23,2.01
596,Tocopilla,CL,2021-08-09 00:02:20,-22.092,-70.1979,broken clouds,62.06,65,75,13.27
597,Bullhead City,US,2021-08-09 00:02:21,35.1478,-114.5683,clear sky,114.01,10,1,10.36
598,Margate,GB,2021-08-08 23:55:17,51.3813,1.3862,broken clouds,59.31,85,53,4.0
599,Shahreza,IR,2021-08-09 00:02:21,32.0339,51.8794,scattered clouds,70.7,34,48,1.05
600,Bafq,IR,2021-08-09 00:02:21,31.6128,55.4107,clear sky,82.8,15,1,4.12
601,Lebanon,US,2021-08-09 00:02:22,36.2081,-86.2911,scattered clouds,86.76,60,40,6.91
602,Constantine,DZ,2021-08-09 00:02:22,36.365,6.6147,clear sky,80.26,47,3,2.77
603,Sterling,US,2021-08-09 00:00:47,39.0062,-77.4286,overcast clouds,85.01,63,90,1.01
604,Pampierstad,ZA,2021-08-09 00:02:23,-27.7832,24.6877,few clouds,55.36,26,11,9.64
605,Samarai,PG,2021-08-09 00:02:18,-10.6167,150.6667,overcast clouds,78.67,77,99,11.81
606,Kasulu,TZ,2021-08-09 00:02:23,-4.5767,30.1025,few clouds,65.8,55,11,3.94
607,Carutapera,BR,2021-08-09 00:02:23,-1.195,-46.02,clear sky,75.22,90,10,5.82
608,San Cristobal,VE,2021-08-09 00:02:24,7.7669,-72.225,overcast clouds,66.83,98,93,1.95
609,Ossora,RU,2021-08-09 00:02:24,59.2353,163.0719,broken clouds,60.44,55,80,19.06
610,Rocky Mountain House,CA,2021-08-09 00:02:25,52.3668,-114.9188,overcast clouds,62.83,52,87,4.94
611,Bali,ID,2021-08-09 00:02:25,-8.5,115.0,broken clouds,77.97,77,75,4.03
612,Cockburn Town,TC,2021-08-08 23:55:13,21.4612,-71.1419,scattered clouds,84.16,70,40,17.27
613,Manali,IN,2021-08-08 23:58:19,13.1667,80.2667,broken clouds,84.29,75,70,12.97
614,Mnogovershinnyy,RU,2021-08-09 00:02:25,53.9353,139.9242,few clouds,60.08,45,18,3.2
615,Monteagudo,BO,2021-08-09 00:02:26,-19.8167,-63.9833,few clouds,64.99,52,14,1.74
616,Anzoategui,CO,2021-08-09 00:02:26,4.63,-75.0954,overcast clouds,63.12,79,90,3.31
617,Linqiong,CN,2021-08-09 00:02:26,30.4159,103.4609,overcast clouds,75.63,87,100,2.33
618,Port Lincoln,AU,2021-08-08 23:57:54,-34.7333,135.8667,few clouds,57.58,54,20,17.69
619,Saqqez,IR,2021-08-09 00:02:27,36.2499,46.2735,clear sky,71.91,26,0,2.82
620,Villa Carlos Paz,AR,2021-08-09 00:02:27,-31.4241,-64.4978,clear sky,48.06,65,9,12.12
621,Camacha,PT,2021-08-09 00:02:27,33.0833,-16.3333,few clouds,67.42,68,20,6.91
622,Drayton Valley,CA,2021-08-09 00:02:28,53.2168,-114.9854,overcast clouds,59.92,56,97,4.23
623,Umm Lajj,SA,2021-08-09 00:02:28,25.0213,37.2685,clear sky,87.17,70,0,3.83
624,West Plains,US,2021-08-09 00:02:29,36.7281,-91.8524,broken clouds,85.03,74,75,0.0
625,Adrar,MR,2021-08-09 00:02:29,20.5022,-10.0711,clear sky,86.95,20,9,10.8
626,Hanstholm,DK,2021-08-09 00:02:29,57.1167,8.6167,broken clouds,58.62,90,71,16.67
627,Fomboni,KM,2021-08-09 00:02:30,-12.28,43.7425,broken clouds,77.05,65,52,11.43
628,Obernai,FR,2021-08-09 00:02:30,48.4631,7.481,clear sky,58.19,88,0,1.14
629,Sitka,US,2021-08-09 00:02:30,57.0531,-135.33,overcast clouds,60.66,78,100,8.46
630,Jibuti,DJ,2021-08-09 00:02:31,11.5,42.5,few clouds,87.01,42,20,5.3
631,Tefe,BR,2021-08-08 23:58:09,-3.3542,-64.7114,broken clouds,79.7,67,68,1.39
632,Puerto Lempira,HN,2021-08-09 00:02:31,15.2667,-83.7667,broken clouds,79.57,82,59,6.96
633,Vila Do Maio,CV,2021-08-09 00:02:32,15.1333,-23.2167,scattered clouds,79.97,86,30,1.25
634,Kindu,CD,2021-08-09 00:02:32,-2.95,25.95,light rain,70.79,79,57,2.59
635,Strezhevoy,RU,2021-08-09 00:02:32,60.7333,77.5889,overcast clouds,62.58,68,100,6.31
636,Brae,GB,2021-08-09 00:02:32,60.3964,-1.353,overcast clouds,57.11,91,100,7.43
637,Tazmalt,DZ,2021-08-09 00:02:33,36.3868,4.3989,scattered clouds,82.69,43,26,2.91
638,Esil,KZ,2021-08-09 00:02:33,51.9556,66.4042,broken clouds,57.22,90,56,11.61
639,Dinar,TR,2021-08-09 00:02:33,38.065,30.1656,clear sky,67.96,81,0,5.46
640,Qaqortoq,GL,2021-08-09 00:02:34,60.7167,-46.0333,clear sky,45.1,87,9,11.86
641,Olafsvik,IS,2021-08-08 23:52:47,64.8945,-23.7142,overcast clouds,56.01,82,100,9.75
642,Lamar,US,2021-08-08 23:57:37,33.6668,-95.5836,few clouds,92.52,63,20,10.42
643,Marzuq,YE,2021-08-09 00:02:34,14.4,46.4667,broken clouds,85.46,28,80,4.0
644,Anchorage,US,2021-08-08 23:59:38,61.2181,-149.9003,moderate rain,55.2,95,90,3.0
645,Novi Iskar,BG,2021-08-09 00:02:34,42.8,23.35,clear sky,73.17,54,0,4.61
646,Aanekoski,FI,2021-08-09 00:02:35,62.6946,25.818,overcast clouds,59.68,93,100,2.95
647,Santa Marta,CO,2021-08-09 00:00:11,11.2408,-74.199,overcast clouds,84.97,69,100,11.99
648,Mount Gambier,AU,2021-08-09 00:02:35,-37.8333,140.7667,overcast clouds,51.17,68,94,9.82
649,Najran,SA,2021-08-08 23:59:12,17.4924,44.1277,scattered clouds,83.05,36,49,6.17
650,Vostok,RU,2021-08-09 00:02:36,46.4856,135.8833,overcast clouds,55.51,81,100,5.28
651,Taltal,CL,2021-08-08 23:52:56,-25.4,-70.4833,scattered clouds,57.61,68,29,4.03
652,Mounana,GA,2021-08-09 00:02:36,-1.4085,13.1586,overcast clouds,74.5,73,100,2.71
653,Talmenka,RU,2021-08-09 00:02:36,53.8183,83.5677,broken clouds,65.64,78,78,5.01
654,Owase,JP,2021-08-09 00:01:22,34.0667,136.2,overcast clouds,80.13,92,95,21.09
655,Saint-Joseph,RE,2021-08-09 00:02:37,-21.3667,55.6167,few clouds,67.21,81,22,3.83
656,La Libertad,EC,2021-08-09 00:02:37,-2.2333,-80.9,broken clouds,69.17,84,72,9.69
657,Adelaide,AU,2021-08-08 23:58:28,-34.9333,138.6,clear sky,60.42,56,0,1.99
658,Muros,ES,2021-08-09 00:02:38,42.7762,-9.0603,overcast clouds,63.23,87,99,4.61
659,Liwale,TZ,2021-08-09 00:02:38,-9.7667,37.9333,few clouds,61.45,91,20,2.06
660,Acapulco,MX,2021-08-08 23:57:39,16.8634,-99.8901,broken clouds,83.17,79,56,7.63
661,Quelimane,MZ,2021-08-09 00:02:38,-17.8786,36.8883,clear sky,62.55,94,0,2.3
662,Pattaya,TH,2021-08-09 00:02:39,12.9333,100.8833,overcast clouds,80.64,78,94,7.56
663,Great Falls,US,2021-08-09 00:02:39,47.5002,-111.3008,overcast clouds,58.93,93,90,8.05
664,Lata,PT,2021-08-09 00:02:39,40.1629,-8.3327,clear sky,60.06,97,4,1.54
665,Pakxan,LA,2021-08-09 00:02:40,18.3778,103.6601,overcast clouds,78.21,93,99,1.39
666,Florida,US,2021-08-09 00:00:41,28.7505,-82.5001,clear sky,86.9,75,1,0.0
667,Port Augusta,AU,2021-08-09 00:02:40,-32.5,137.7667,clear sky,55.71,49,0,13.53
668,Umarga,IN,2021-08-09 00:02:41,17.8333,76.6167,overcast clouds,75.54,85,95,13.15
669,Nagato,JP,2021-08-09 00:02:41,34.3833,131.2,light rain,75.65,90,100,27.36
670,Alta Floresta,BR,2021-08-08 23:58:04,-9.8756,-56.0861,scattered clouds,82.4,32,37,2.51
671,Baiyin,CN,2021-08-09 00:02:42,36.5583,104.2081,few clouds,67.59,47,15,1.9
672,Nuuk,GL,2021-08-09 00:02:42,64.1835,-51.7216,broken clouds,45.21,76,75,2.3
673,Kathu,TH,2021-08-08 23:58:35,7.9178,98.3332,broken clouds,75.02,82,77,9.48
674,Murgab,TM,2021-08-09 00:02:42,37.4966,61.9714,clear sky,81.79,21,0,10.02
675,Betafo,MG,2021-08-09 00:02:43,-19.8333,46.85,clear sky,48.76,84,1,4.63
676,Dubti,ET,2021-08-09 00:02:43,11.7361,41.0853,scattered clouds,88.83,49,28,5.66
677,Pavlogradka,RU,2021-08-09 00:02:43,54.2024,73.5592,overcast clouds,59.72,97,95,7.0
678,Talcahuano,CL,2021-08-09 00:00:50,-36.7167,-73.1167,scattered clouds,46.81,70,34,3.36
679,Sawtell,AU,2021-08-09 00:02:44,-30.3833,153.1,overcast clouds,60.82,77,90,9.22
680,Nyimba,ZM,2021-08-09 00:02:44,-14.5566,30.8149,clear sky,60.57,40,0,1.07
681,Sabla,NG,2021-08-09 00:02:44,12.7525,4.7077,broken clouds,77.36,78,68,9.42
682,Baherden,TM,2021-08-09 00:02:45,38.4362,57.4316,clear sky,86.04,19,0,4.61
683,Alta,NO,2021-08-09 00:02:45,69.9689,23.2717,broken clouds,60.06,59,75,8.05
684,Bairiki,KI,2021-08-09 00:02:45,1.3292,172.9752,few clouds,83.8,61,14,10.2
685,Anapskaya,RU,2021-08-09 00:02:46,44.89,37.38,scattered clouds,68.23,88,40,6.71
686,Maningrida,AU,2021-08-09 00:02:46,-12.0667,134.2667,few clouds,76.01,61,18,11.01
687,Zhenlai,CN,2021-08-09 00:02:46,45.8495,123.2973,overcast clouds,75.02,77,94,7.27
688,Kirakira,SB,2021-08-09 00:02:47,-10.4544,161.9205,scattered clouds,82.49,74,46,5.39
